time_s,Test_ID,command_pct,rpm,thrust_n,torque_nm,shaft_power_w,voltage_v,current_a,electrical_power_w,motor_temp_c,esc_temp_c,vibration_x_g,vibration_y_g,vibration_z_g,airflow_mps,ambient_temp_c
14.210938,2,45,2838.22,7.9656,0.37645,111.89,49.836,6.657,331.77,28.659,27.255,0.050481,0.009994,-0.009288,12.292,23.585
14.214844,2,45,2828.19,7.8199,0.38156,113.01,49.864,6.783,338.23,28.660,27.256,0.032262,0.045162,0.024321,12.305,23.585
14.218750,2,45,2835.67,7.9259,0.38337,113.84,49.870,6.727,335.48,28.662,27.257,0.010290,0.031057,0.015136,12.285,23.585
14.222656,2,45,2834.60,7.9373,0.37988,112.76,49.850,6.577,327.88,28.663,27.258,-0.025475,0.010287,-0.008826,12.327,23.585
14.226563,2,45,2841.33,7.9825,0.37973,112.98,49.839,6.702,334.03,28.665,27.259,-0.034769,-0.017477,0.001329,12.314,23.585
14.230469,2,45,2838.15,7.9916,0.37857,112.51,49.806,6.857,341.54,28.666,27.260,0.057629,0.041556,0.020313,12.391,23.585
14.234375,2,45,2846.96,8.0394,0.38377,114.41,49.840,6.799,338.88,28.668,27.261,-0.003202,-0.008461,-0.014907,12.453,23.585
14.238281,2,45,2835.53,7.9033,0.39621,117.65,49.861,6.573,327.75,28.669,27.262,-0.037304,0.004750,-0.020642,12.313,23.585
14.242188,2,45,2835.33,7.8676,0.38506,114.33,49.860,6.770,337.54,28.671,27.263,0.022195,0.040154,0.019791,12.346,23.585
14.246094,2,45,2834.63,7.8904,0.39386,116.91,49.845,6.754,336.63,28.672,27.264,0.029540,0.047452,0.026003,12.268,23.585
14.250000,2,45,2830.88,7.7686,0.38239,113.36,49.858,6.710,334.55,28.674,27.265,0.017082,-0.002260,-0.028748,12.316,23.585
14.253906,2,45,2843.60,7.9482,0.38346,114.19,49.830,6.729,335.30,28.675,27.265,-0.016510,-0.045834,0.022832,12.307,23.586
14.257813,2,45,2836.86,7.9646,0.38357,113.95,49.860,6.751,336.61,28.677,27.266,0.057039,0.046681,0.024332,12.348,23.586
14.261719,2,45,2840.18,7.9783,0.37922,112.79,49.854,6.839,340.96,28.679,27.268,0.051386,0.050037,0.024939,12.350,23.586
14.265625,2,45,2842.23,7.8998,0.38875,115.71,49.849,6.812,339.55,28.680,27.269,-0.047079,0.001429,-0.018961,12.341,23.586
14.269531,2,45,2837.75,7.9409,0.37395,111.13,49.860,6.680,333.09,28.682,27.270,-0.033769,0.000841,-0.020318,12.465,23.586
14.273438,2,45,2844.74,7.9871,0.38644,115.12,49.853,6.717,334.84,28.683,27.270,-0.044372,-0.008530,-0.012618,12.339,23.586
14.277344,2,45,2846.58,7.9696,0.38354,114.33,49.850,6.857,341.83,28.685,27.272,0.012318,0.000695,-0.024441,12.389,23.586
14.281250,2,45,2833.03,7.9204,0.39051,115.85,49.843,6.594,328.66,28.686,27.272,0.023618,-0.002509,-0.027838,12.321,23.586
14.285156,2,45,2829.36,7.9389,0.37919,112.35,49.819,6.887,343.09,28.688,27.273,-0.023529,-0.047124,0.020846,12.391,23.586
14.289063,2,45,2832.65,8.0021,0.38030,112.81,49.851,6.761,337.02,28.689,27.274,-0.020107,-0.050786,0.028544,12.201,23.586
14.292969,2,45,2835.87,7.8799,0.37655,111.82,49.829,6.818,339.75,28.691,27.276,-0.015463,-0.048009,0.025794,12.483,23.586
14.296875,2,45,2832.34,7.8058,0.38915,115.42,49.852,6.727,335.37,28.692,27.276,-0.037693,0.002197,-0.021811,12.414,23.586
14.300781,2,45,2841.60,7.9440,0.38147,113.51,49.836,6.816,339.68,28.694,27.278,0.036668,-0.003473,-0.025453,12.338,23.586
14.304688,2,45,2840.26,7.9280,0.37785,112.39,49.851,6.814,339.69,28.696,27.279,0.058262,0.036349,0.013827,12.360,23.586
14.308594,2,45,2829.91,7.8199,0.38035,112.72,49.841,6.656,331.74,28.697,27.279,-0.042809,0.000814,-0.024609,12.424,23.586
14.312500,2,45,2841.20,7.9968,0.38602,114.85,49.876,6.607,329.51,28.698,27.280,-0.046081,-0.007171,-0.012031,12.270,23.586
14.316406,2,45,2836.97,8.0089,0.38472,114.30,49.843,6.675,332.70,28.700,27.281,-0.024945,0.008520,-0.011117,12.357,23.586
14.320313,2,45,2829.97,7.8684,0.38729,114.77,49.874,6.651,331.72,28.701,27.282,-0.005391,-0.014296,-0.006537,12.286,23.586
14.324219,2,45,2824.20,7.8266,0.37080,109.66,49.853,6.667,332.39,28.703,27.283,0.050034,0.004902,-0.012993,12.236,23.586
14.328125,2,45,2835.60,7.9786,0.39830,118.27,49.841,6.695,333.66,28.704,27.284,0.060201,0.043286,0.019483,12.381,23.586
14.332031,2,45,2829.86,7.9019,0.37674,111.65,49.858,6.718,334.93,28.706,27.285,-0.006070,0.021163,0.003727,12.263,23.586
14.335938,2,45,2845.35,8.0154,0.38907,115.93,49.829,6.794,338.54,28.707,27.286,-0.047251,0.001794,-0.024884,12.390,23.586
14.339844,2,45,2839.33,7.8794,0.37961,112.87,49.852,6.770,337.52,28.709,27.287,-0.016483,-0.053913,0.026807,12.369,23.586
14.343750,2,45,2831.94,7.8895,0.38882,115.31,49.838,6.671,332.45,28.710,27.288,0.018092,0.039676,0.017085,12.364,23.586
14.347656,2,45,2827.58,7.8498,0.37454,110.90,49.831,6.829,340.30,28.712,27.289,0.062718,0.039696,0.015218,12.287,23.586
14.351563,2,45,2834.91,7.8391,0.38869,115.39,49.843,6.792,338.54,28.714,27.290,0.051618,0.051019,0.025339,12.351,23.586
14.355469,2,45,2832.73,7.9034,0.38267,113.52,49.882,6.566,327.53,28.715,27.291,-0.044921,-0.003765,-0.016418,12.291,23.586
14.359375,2,45,2845.10,8.0833,0.39749,118.43,49.839,6.729,335.39,28.716,27.292,-0.034836,0.004139,-0.016102,12.457,23.586
14.363281,2,45,2834.50,7.9325,0.38021,112.86,49.886,6.540,326.23,28.718,27.293,-0.014775,-0.051470,0.024324,12.327,23.586
14.367188,2,45,2842.25,8.0272,0.39111,116.41,49.839,6.733,335.58,28.719,27.294,-0.015614,-0.050227,0.026389,12.356,23.586
14.371094,2,45,2839.67,8.0632,0.38211,113.63,49.851,6.642,331.12,28.721,27.295,0.059304,0.036640,0.014047,12.321,23.586
14.375000,2,45,2837.53,7.9391,0.38693,114.97,49.872,6.770,337.62,28.722,27.296,-0.048501,-0.001474,-0.028018,12.224,23.586
14.378906,2,45,2835.53,7.9949,0.38959,115.68,49.815,6.817,339.57,28.724,27.297,-0.016815,-0.045610,0.022815,12.271,23.586
14.382813,2,45,2840.11,8.0513,0.39116,116.34,49.848,6.741,336.04,28.725,27.298,-0.049251,-0.000436,-0.028857,12.306,23.586
14.386719,2,45,2834.86,7.9427,0.38737,115.00,49.838,6.853,341.54,28.727,27.299,-0.043899,-0.006658,-0.015485,12.245,23.586
14.390625,2,45,2842.23,8.0588,0.37898,112.80,49.865,6.767,337.45,28.729,27.300,-0.036821,-0.024228,0.004163,12.362,23.586
14.394531,2,45,2836.16,7.8845,0.37391,111.05,49.836,6.703,334.04,28.730,27.301,-0.002340,-0.010730,-0.009068,12.290,23.586
14.398438,2,45,2840.31,7.9708,0.38679,115.05,49.837,6.728,335.29,28.732,27.301,-0.019547,-0.050764,0.025830,12.368,23.586
14.402344,2,45,2830.91,7.8588,0.37985,112.61,49.865,6.735,335.84,28.733,27.302,-0.010947,-0.040688,0.023373,12.302,23.586
14.406250,2,45,2837.69,7.8293,0.38425,114.19,49.834,6.815,339.61,28.735,27.303,0.017511,-0.001354,-0.028020,12.308,23.586
14.410156,2,45,2836.12,7.9579,0.38331,113.84,49.855,6.648,331.43,28.736,27.304,0.056351,0.038569,0.016880,12.365,23.586
14.414063,2,45,2840.86,7.9196,0.39201,116.62,49.856,6.719,335.00,28.738,27.305,-0.011656,-0.025793,0.005658,12.376,23.586
14.417969,2,45,2837.14,7.9447,0.37487,111.38,49.832,6.775,337.62,28.739,27.306,-0.046111,-0.002007,-0.019837,12.332,23.587
14.421875,2,45,2839.64,7.8664,0.38651,114.94,49.834,6.786,338.16,28.741,27.307,-0.017446,-0.049705,0.025532,12.461,23.587
14.425781,2,45,2836.73,8.0463,0.38550,114.52,49.876,6.643,331.32,28.742,27.308,0.029190,0.042939,0.024383,12.370,23.587
14.429688,2,45,2832.81,8.0233,0.38306,113.64,49.837,6.799,338.85,28.744,27.309,0.039818,-0.003410,-0.021074,12.488,23.587
14.433594,2,45,2832.23,7.8983,0.39340,116.68,49.836,6.694,333.60,28.745,27.310,0.020575,-0.001515,-0.026415,12.374,23.587
14.437500,2,45,2838.52,8.0637,0.38440,114.26,49.850,6.735,335.75,28.747,27.311,0.022618,0.041816,0.021971,12.369,23.587
14.441406,2,45,2838.96,7.9560,0.38639,114.87,49.839,6.709,334.39,28.748,27.312,0.026011,-0.000382,-0.024985,12.280,23.587
14.445313,2,45,2837.69,7.9860,0.38466,114.31,49.857,6.671,332.60,28.749,27.313,0.059035,0.022733,0.003687,12.276,23.587
14.449219,2,45,2843.63,7.8391,0.39266,116.93,49.829,6.793,338.47,28.751,27.314,-0.051257,0.000454,-0.026432,12.314,23.587
14.453125,2,45,2831.06,7.9679,0.38603,114.44,49.857,6.635,330.80,28.752,27.315,-0.006204,0.020653,0.002480,12.156,23.587
14.457031,2,45,2829.20,7.8321,0.38480,114.01,49.843,6.694,333.64,28.754,27.316,-0.035831,-0.019406,0.001753,12.245,23.587
14.460938,2,45,2830.05,7.8926,0.38481,114.04,49.816,6.858,341.63,28.755,27.317,0.047296,0.050817,0.027299,12.339,23.587
14.464844,2,45,2834.44,8.0114,0.39258,116.52,49.862,6.715,334.82,28.757,27.318,0.022613,-0.002068,-0.024837,12.392,23.587
14.468750,2,45,2835.36,8.0019,0.37776,112.16,49.863,6.635,330.85,28.758,27.319,-0.041083,-0.005865,-0.012744,12.408,23.587
14.472656,2,45,2828.54,7.8836,0.37946,112.40,49.825,6.685,333.06,28.760,27.319,0.035013,-0.001482,-0.020755,12.292,23.587
14.476563,2,45,2837.46,8.0305,0.38817,115.34,49.840,6.732,335.52,28.761,27.320,-0.021904,-0.045951,0.024713,12.205,23.587
14.480469,2,45,2831.42,7.8123,0.39030,115.72,49.811,6.717,334.57,28.763,27.321,0.017181,-0.001239,-0.026378,12.435,23.587
14.484375,2,45,2830.28,7.9626,0.39025,115.66,49.850,6.878,342.88,28.764,27.322,0.045654,0.004893,-0.013143,12.418,23.587
14.488281,2,45,2834.59,7.8954,0.38245,113.53,49.823,6.763,336.93,28.766,27.323,-0.008656,-0.024412,0.007423,12.412,23.587
14.492188,2,45,2831.10,7.9091,0.36959,109.57,49.849,6.649,331.44,28.767,27.324,-0.044728,0.004663,-0.027718,12.380,23.587
14.496094,2,45,2836.73,7.9671,0.38398,114.07,49.875,6.695,333.91,28.769,27.325,0.011188,-0.001213,-0.026405,12.396,23.587
14.500000,2,45,2842.46,7.9169,0.38539,114.72,49.848,6.679,332.92,28.770,27.326,-0.021739,0.014159,-0.007445,12.449,23.587
14.503906,2,45,2834.99,7.8621,0.37645,111.76,49.852,6.755,336.77,28.772,27.327,0.030533,-0.004026,-0.025274,12.357,23.587
14.507813,2,45,2837.04,7.9473,0.37902,112.60,49.806,6.852,341.24,28.773,27.328,0.009698,0.029653,0.012569,12.295,23.587
14.511719,2,45,2838.49,8.0357,0.37603,111.77,49.849,6.763,337.13,28.775,27.329,-0.011646,-0.043621,0.021341,12.268,23.587
14.515625,2,45,2836.97,8.0187,0.38786,115.23,49.817,6.766,337.08,28.776,27.330,0.018756,0.000224,-0.026084,12.417,23.587
14.519531,2,45,2833.63,7.8669,0.38851,115.29,49.863,6.720,335.10,28.778,27.331,-0.039954,-0.016330,-0.003086,12.311,23.587
14.523438,2,45,2835.76,7.9477,0.39327,116.78,49.843,6.841,340.99,28.779,27.332,-0.003757,-0.006892,-0.013948,12.336,23.587
14.527344,2,45,2827.49,7.8378,0.37912,112.26,49.844,6.699,333.93,28.781,27.333,-0.018915,-0.049257,0.025338,12.308,23.587
14.531250,2,45,2840.50,8.0118,0.39116,116.35,49.837,6.759,336.86,28.782,27.334,-0.020565,0.012024,-0.006884,12.391,23.587
14.535156,2,45,2839.55,8.0265,0.38390,114.16,49.851,6.777,337.82,28.784,27.335,-0.036700,-0.000491,-0.021229,12.421,23.587
14.539063,2,45,2849.41,8.0592,0.39461,117.75,49.854,6.841,341.03,28.785,27.336,-0.004923,-0.016973,0.001028,12.373,23.587
14.542969,2,45,2842.04,7.9702,0.38292,113.96,49.866,6.758,337.02,28.787,27.337,-0.046032,0.001516,-0.023927,12.416,23.587
14.546875,2,45,2835.50,8.0053,0.37955,112.70,49.854,6.729,335.46,28.788,27.338,-0.007235,-0.023759,0.002708,12.402,23.587
14.550781,2,45,2829.84,7.8749,0.37475,111.05,49.857,6.663,332.19,28.790,27.338,0.038406,0.002262,-0.020757,12.452,23.587
14.554688,2,45,2831.05,7.9493,0.37537,111.28,49.845,6.811,339.52,28.791,27.339,-0.045180,-0.005208,-0.017048,12.388,23.587
14.558594,2,45,2839.16,7.9740,0.38523,114.54,49.837,6.761,336.94,28.793,27.340,-0.033330,0.008110,-0.016458,12.190,23.587
14.562500,2,45,2838.60,8.0358,0.38823,115.40,49.838,6.875,342.64,28.794,27.341,-0.016042,0.016736,0.000610,12.385,23.587
14.566406,2,45,2830.96,7.8408,0.37041,109.81,49.833,6.803,339.02,28.796,27.342,0.034824,-0.003039,-0.022136,12.381,23.587
14.570313,2,45,2837.32,8.0175,0.38630,114.78,49.841,6.803,339.08,28.797,27.343,0.017594,0.040807,0.018754,12.284,23.587
14.574219,2,45,2838.98,8.0058,0.38818,115.40,49.829,6.843,341.00,28.799,27.344,-0.021339,-0.051431,0.026318,12.363,23.587
14.578125,2,45,2833.55,8.0248,0.38623,114.60,49.847,6.673,332.62,28.800,27.345,-0.006446,-0.019767,0.005010,12.210,23.587
14.582031,2,45,2842.31,7.9365,0.38070,113.31,49.838,6.774,337.58,28.802,27.346,-0.049591,0.000988,-0.024556,12.286,23.587
14.585938,2,45,2830.22,8.0293,0.37561,111.32,49.835,6.799,338.85,28.803,27.347,0.025198,0.045644,0.023160,12.197,23.588
14.589844,2,45,2841.85,7.9605,0.38580,114.81,49.878,6.598,329.11,28.805,27.348,0.029987,0.042894,0.021635,12.311,23.588
14.593750,2,45,2830.95,8.0227,0.38709,114.76,49.864,6.672,332.67,28.806,27.349,-0.017123,-0.050064,0.027665,12.292,23.588
14.597656,2,45,2835.39,8.0077,0.38292,113.70,49.863,6.691,333.63,28.807,27.350,-0.044762,0.001016,-0.026734,12.239,23.588
14.601563,2,45,2836.66,7.8538,0.38643,114.79,49.864,6.670,332.59,28.809,27.351,0.020586,-0.001310,-0.028180,12.377,23.588
14.605469,2,45,2829.31,7.9269,0.38367,113.67,49.857,6.625,330.30,28.810,27.352,-0.039443,-0.010598,-0.011591,12.363,23.588
14.609375,2,45,2833.97,7.9244,0.38354,113.82,49.831,6.704,334.08,28.812,27.352,0.030103,0.045912,0.021798,12.415,23.588
14.613281,2,45,2828.04,7.9413,0.39120,115.85,49.861,6.716,334.89,28.813,27.353,-0.049619,0.003454,-0.026355,12.339,23.588
14.617188,2,45,2837.19,8.0676,0.39005,115.89,49.842,6.845,341.16,28.815,27.354,0.055940,0.021364,0.001947,12.386,23.588
14.621094,2,45,2838.67,7.9642,0.37176,110.51,49.830,6.853,341.50,28.816,27.355,-0.047840,-0.006950,-0.015482,12.426,23.588
14.625000,2,45,2844.27,7.8889,0.38905,115.88,49.828,6.812,339.44,28.818,27.356,0.034023,-0.003451,-0.023404,12.299,23.588
14.628906,2,45,2842.57,8.0461,0.39519,117.64,49.857,6.817,339.89,28.819,27.357,0.042006,0.051438,0.025120,12.250,23.588
14.632813,2,45,2832.33,7.8971,0.38218,113.36,49.834,6.738,335.78,28.821,27.358,-0.048370,-0.004164,-0.014082,12.277,23.588
14.636719,2,45,2838.37,7.9514,0.38309,113.87,49.856,6.770,337.55,28.822,27.359,0.001945,-0.006103,-0.013188,12.355,23.588
14.640625,2,45,2837.57,7.8090,0.36879,109.59,49.859,6.690,333.54,28.824,27.360,0.003741,-0.005556,-0.014943,12.409,23.588
14.644531,2,45,2830.93,7.8997,0.38472,114.05,49.860,6.741,336.12,28.825,27.361,-0.006506,0.019547,0.002920,12.298,23.588
14.648438,2,45,2838.94,7.9862,0.38301,113.87,49.841,6.746,336.22,28.826,27.362,0.053537,0.052184,0.027153,12.384,23.588
14.652344,2,45,2827.59,7.8809,0.38158,112.99,49.843,6.667,332.29,28.828,27.363,-0.012006,-0.040729,0.017603,12.308,23.588
14.656250,2,45,2841.86,7.9723,0.37910,112.82,49.836,6.794,338.57,28.829,27.364,0.058993,0.025029,0.003722,12.356,23.588
14.660156,2,45,2834.52,7.8226,0.38655,114.74,49.858,6.800,339.02,28.831,27.365,-0.019252,-0.052090,0.028609,12.360,23.588
14.664063,2,45,2842.24,8.0306,0.38380,114.23,49.826,6.750,336.30,28.832,27.366,-0.027429,-0.038605,0.019615,12.370,23.588
14.667969,2,45,2841.21,7.8655,0.38522,114.62,49.872,6.830,340.63,28.834,27.367,-0.019839,-0.054298,0.027370,12.307,23.588
14.671875,2,45,2832.74,7.9307,0.37311,110.68,49.834,6.811,339.44,28.835,27.367,-0.035392,-0.020472,0.004708,12.321,23.588
14.675781,2,45,2826.57,7.8781,0.36282,107.40,49.836,6.673,332.57,28.837,27.368,0.007124,-0.003956,-0.023346,12.310,23.588
14.679688,2,45,2832.97,7.9464,0.38792,115.08,49.858,6.648,331.45,28.838,27.369,0.055740,0.048712,0.024922,12.217,23.588
14.683594,2,45,2841.13,7.9919,0.38347,114.09,49.843,6.747,336.27,28.840,27.370,0.028829,-0.000804,-0.025375,12.380,23.588
14.687500,2,45,2839.35,8.0189,0.37674,112.02,49.857,6.775,337.77,28.841,27.371,0.033627,0.046604,0.022042,12.341,23.588
14.691406,2,45,2835.02,7.8859,0.38676,114.82,49.842,6.688,333.33,28.842,27.372,0.062965,0.028624,0.010048,12.303,23.588
14.695313,2,45,2827.41,7.8835,0.37728,111.71,49.857,6.690,333.52,28.844,27.373,-0.011817,-0.035678,0.012474,12.445,23.588
14.699219,2,45,2830.08,7.9060,0.39512,117.10,49.835,6.860,341.87,28.845,27.374,0.020277,-0.005175,-0.026218,12.259,23.588
14.703125,2,45,2833.32,7.9441,0.37756,112.02,49.870,6.723,335.28,28.847,27.375,0.028815,0.000705,-0.024519,12.330,23.588
14.707031,2,45,2836.34,7.8070,0.39605,117.64,49.832,6.791,338.41,28.848,27.376,0.051241,0.011707,-0.009305,12.326,23.588
14.710938,2,45,2833.24,7.9041,0.37939,112.56,49.833,6.690,333.38,28.850,27.377,-0.029430,-0.036123,0.016317,12.224,23.588
14.714844,2,45,2842.30,7.8845,0.37444,111.45,49.844,6.729,335.41,28.851,27.377,0.039644,0.048412,0.029108,12.391,23.588
14.718750,2,45,2842.20,7.9853,0.39763,118.35,49.814,6.779,337.70,28.853,27.378,0.052959,0.008461,-0.009479,12.340,23.588
14.722656,2,45,2843.59,7.9649,0.38407,114.37,49.864,6.650,331.62,28.854,27.379,-0.043253,-0.004317,-0.016600,12.357,23.588
14.726563,2,45,2825.41,7.7866,0.37673,111.47,49.835,6.866,342.16,28.856,27.380,-0.009254,-0.027961,0.008006,12.408,23.588
14.730469,2,45,2831.16,7.9492,0.37809,112.10,49.829,6.848,341.21,28.857,27.381,0.043651,0.054008,0.025016,12.230,23.588
14.734375,2,45,2842.16,8.1147,0.39306,116.99,49.831,6.689,333.31,28.858,27.382,-0.006758,0.017772,0.001364,12.205,23.588
14.738281,2,45,2836.14,7.9518,0.38503,114.35,49.838,6.831,340.43,28.860,27.383,-0.032603,-0.034423,0.010070,12.374,23.588
14.742188,2,45,2834.02,7.9662,0.38687,114.82,49.834,6.746,336.17,28.861,27.384,0.022469,-0.004252,-0.030193,12.293,23.588
14.746094,2,45,2840.98,8.0003,0.38774,115.36,49.817,6.805,339.03,28.863,27.385,0.052165,0.010664,-0.004355,12.247,23.588
14.750000,2,45,2834.67,7.8802,0.37122,110.20,49.833,6.741,335.90,28.864,27.386,-0.046204,-0.001635,-0.024299,12.337,23.588
14.753906,2,45,2841.16,7.8636,0.37857,112.63,49.834,6.733,335.51,28.866,27.387,-0.021770,-0.042044,0.019979,12.396,23.588
14.757813,2,45,2833.50,8.0033,0.38266,113.55,49.832,6.716,334.66,28.867,27.388,-0.016073,0.014270,-0.003085,12.411,23.588
14.761719,2,45,2828.57,7.9105,0.37307,110.51,49.877,6.695,333.94,28.869,27.388,-0.029412,0.008123,-0.012879,12.419,23.589
14.765625,2,45,2844.85,8.0195,0.38750,115.44,49.828,6.825,340.10,28.870,27.389,0.049574,0.050723,0.025736,12.422,23.589
14.769531,2,45,2830.36,7.8634,0.38755,114.87,49.873,6.562,327.26,28.871,27.390,-0.038572,-0.014918,-0.004138,12.306,23.589
14.773438,2,45,2827.65,7.7671,0.37971,112.44,49.847,6.773,337.61,28.873,27.391,0.049945,0.008459,-0.010934,12.348,23.589
14.777344,2,45,2837.42,7.9000,0.38311,113.83,49.856,6.734,335.75,28.874,27.392,-0.045435,0.003392,-0.028177,12.337,23.589
14.781250,2,45,2838.16,7.9243,0.38896,115.60,49.841,6.772,337.51,28.876,27.393,0.060571,0.022446,0.003650,12.409,23.589
14.785156,2,45,2828.92,7.9099,0.37974,112.50,49.860,6.641,331.11,28.877,27.394,0.054471,0.051496,0.023013,12.218,23.589
14.789063,2,45,2828.91,7.9448,0.38025,112.65,49.838,6.650,331.43,28.878,27.395,0.035788,-0.000564,-0.024358,12.282,23.589
14.792969,2,45,2840.56,8.0057,0.38131,113.43,49.829,6.823,339.97,28.880,27.396,0.016427,-0.002921,-0.026162,12.421,23.589
14.796875,2,45,2834.21,7.9871,0.38125,113.16,49.823,6.795,338.57,28.881,27.396,-0.006373,0.019851,0.001349,12.416,23.589
14.800781,2,45,2843.88,8.0333,0.38518,114.71,49.867,6.735,335.86,28.883,27.397,-0.013244,-0.044526,0.023522,12.266,23.589
14.804688,2,45,2839.55,7.9241,0.38687,115.04,49.850,6.615,329.75,28.884,27.398,-0.027019,-0.041119,0.018238,12.300,23.589
14.808594,2,45,2838.91,7.9223,0.37702,112.08,49.866,6.678,333.02,28.886,27.399,-0.029756,-0.029701,0.011724,12.435,23.589
14.812500,2,45,2836.60,7.9463,0.37445,111.23,49.848,6.747,336.34,28.887,27.400,0.034427,-0.000861,-0.022823,12.309,23.589
14.816406,2,45,2843.39,7.9274,0.37564,111.85,49.862,6.698,333.97,28.888,27.401,0.060646,0.041783,0.016498,12.365,23.589
14.820313,2,45,2834.72,8.0021,0.37956,112.67,49.844,6.780,337.95,28.890,27.402,0.058610,0.026578,0.001752,12.455,23.589
14.824219,2,45,2840.56,8.0422,0.38903,115.72,49.851,6.691,333.54,28.891,27.403,-0.049915,0.000964,-0.027063,12.432,23.589
14.828125,2,45,2837.07,8.0054,0.38483,114.33,49.854,6.708,334.44,28.893,27.403,0.056032,0.045264,0.019352,12.411,23.589
14.832031,2,45,2839.94,7.9201,0.39845,118.50,49.851,6.668,332.40,28.894,27.404,0.029028,0.047656,0.022901,12.453,23.589
14.835938,2,45,2834.36,7.8633,0.38163,113.27,49.840,6.739,335.89,28.895,27.405,-0.047691,0.002307,-0.028685,12.472,23.589
14.839844,2,45,2831.94,7.9491,0.37712,111.84,49.819,6.785,338.00,28.897,27.406,-0.004090,-0.011970,-0.009095,12.310,23.589
14.843750,2,45,2844.55,8.0733,0.39306,117.09,49.848,6.883,343.12,28.898,27.407,-0.044416,-0.010450,-0.009623,12.381,23.589
14.847656,2,45,2838.21,7.9382,0.38080,113.18,49.842,6.783,338.06,28.900,27.408,0.018574,-0.002910,-0.023314,12.368,23.589
14.851563,2,45,2841.64,7.8723,0.39762,118.32,49.848,6.800,338.95,28.901,27.409,0.007133,-0.003162,-0.018216,12.345,23.589
14.855469,2,45,2833.53,8.0720,0.38136,113.16,49.832,6.690,333.39,28.903,27.410,-0.015380,-0.048106,0.025624,12.222,23.589
14.859375,2,45,2846.12,8.0049,0.38507,114.77,49.860,6.795,338.80,28.904,27.411,-0.042571,0.001133,-0.024995,12.431,23.589
14.863281,2,45,2828.89,7.7778,0.38582,114.29,49.864,6.726,335.40,28.906,27.412,-0.049663,0.001338,-0.021671,12.291,23.589
14.867188,2,45,2827.49,7.8468,0.39036,115.58,49.853,6.660,332.01,28.907,27.412,-0.018153,-0.044357,0.023656,12.430,23.589
14.871094,2,45,2837.15,7.9586,0.38170,113.40,49.831,6.771,337.39,28.908,27.413,0.059152,0.025308,0.003839,12.311,23.589
14.875000,2,45,2831.28,7.8656,0.39498,117.11,49.852,6.662,332.10,28.910,27.414,-0.026240,0.006365,-0.008791,12.229,23.589
14.878906,2,45,2841.06,8.0350,0.38322,114.01,49.844,6.760,336.92,28.911,27.415,-0.014027,-0.043841,0.023926,12.426,23.589
14.882813,2,45,2836.10,8.0415,0.37301,110.78,49.852,6.577,327.86,28.912,27.416,-0.010557,-0.029865,0.012115,12.178,23.589
14.886719,2,45,2841.13,7.8541,0.38553,114.70,49.841,6.704,334.15,28.914,27.417,-0.028149,0.008774,-0.011019,12.285,23.589
14.890625,2,45,2835.55,7.9611,0.39225,116.47,49.855,6.813,339.68,28.915,27.418,-0.041896,-0.012242,-0.006206,12.415,23.589
14.894531,2,45,2830.70,7.8222,0.38093,112.92,49.864,6.733,335.72,28.917,27.418,-0.038686,-0.016202,0.002599,12.429,23.589
14.898438,2,45,2823.42,7.8277,0.37746,111.60,49.876,6.730,335.65,28.918,27.419,0.043234,0.047845,0.027561,12.252,23.589
14.902344,2,45,2832.65,7.9854,0.38176,113.24,49.838,6.748,336.30,28.919,27.420,-0.014834,-0.047644,0.026275,12.410,23.589
14.906250,2,45,2841.56,7.9288,0.39127,116.43,49.838,6.670,332.43,28.921,27.421,-0.013878,0.020495,-0.000677,12.274,23.589
14.910156,2,45,2832.44,7.8241,0.37655,111.69,49.875,6.753,336.81,28.922,27.422,-0.039835,0.002838,-0.025399,12.339,23.589
14.914063,2,45,2834.20,7.9047,0.38885,115.41,49.859,6.830,340.54,28.924,27.423,-0.007916,-0.031195,0.011223,12.269,23.589
14.917969,2,45,2831.94,8.0474,0.38312,113.62,49.852,6.652,331.63,28.925,27.424,0.053033,0.049828,0.026602,12.168,23.589
14.921875,2,45,2840.31,8.0438,0.37857,112.60,49.844,6.801,339.01,28.927,27.425,0.006190,-0.001803,-0.020488,12.251,23.589
14.925781,2,45,2845.35,7.9256,0.38644,115.14,49.815,6.796,338.56,28.928,27.426,-0.048151,0.001020,-0.029904,12.448,23.589
14.929688,2,45,2838.10,8.0019,0.38050,113.09,49.876,6.731,335.74,28.929,27.426,0.057245,0.019421,0.001340,12.354,23.589
14.933594,2,45,2832.57,7.8491,0.37618,111.59,49.828,6.802,338.91,28.931,27.427,0.017291,0.033751,0.017309,12.297,23.589
14.937500,2,45,2834.00,7.9577,0.38035,112.88,49.858,6.677,332.91,28.932,27.428,-0.016075,-0.050724,0.026154,12.360,23.589
14.941406,2,45,2841.19,8.0421,0.38712,115.18,49.837,6.740,335.88,28.934,27.429,-0.013652,-0.041573,0.018625,12.308,23.589
14.945313,2,45,2834.93,7.9739,0.37144,110.27,49.862,6.661,332.11,28.935,27.430,0.057579,0.040932,0.019981,12.299,23.590
14.949219,2,45,2828.79,7.8950,0.38265,113.35,49.835,6.547,326.28,28.936,27.431,-0.048995,0.001878,-0.025037,12.217,23.590
14.953125,2,45,2846.61,7.9519,0.38617,115.12,49.846,6.828,340.33,28.938,27.432,-0.004215,-0.012510,-0.009745,12.257,23.590
