time_s,Test_ID,command_pct,rpm,thrust_n,torque_nm,shaft_power_w,voltage_v,current_a,electrical_power_w,motor_temp_c,esc_temp_c,vibration_x_g,vibration_y_g,vibration_z_g,airflow_mps,ambient_temp_c,operator_note
10.810000,2,55,3413.05,12.2291,0.51964,185.73,49.718,8.544,424.79,26.906,25.706,-0.021602,0.011398,-0.010215,14.970,22.157,steady_run_2
10.815000,2,55,3410.02,12.1712,0.52378,187.04,49.722,8.502,422.73,26.909,25.708,-0.023589,-0.033805,0.012421,14.894,22.157,steady_run_2
10.820000,2,55,3419.14,12.2033,0.52011,186.23,49.707,8.509,422.97,26.913,25.711,-0.016327,-0.044110,0.024119,14.913,22.157,steady_run_2
10.825000,2,55,3425.27,12.3926,0.53158,190.67,49.686,8.613,427.95,26.917,25.714,-0.000095,0.021333,0.007358,14.933,22.157,steady_run_2
10.830000,2,55,3415.13,12.3514,0.52554,187.95,49.704,8.712,433.04,26.920,25.717,-0.004177,-0.010543,-0.005946,14.740,22.157,steady_run_2
10.835000,2,55,3427.50,12.2905,0.52605,188.81,49.704,8.719,433.36,26.924,25.719,-0.012768,0.013064,-0.000097,14.891,22.157,steady_run_2
10.840000,2,55,3412.32,12.1234,0.51981,185.75,49.712,8.567,425.87,26.928,25.722,-0.009445,-0.031508,0.012685,14.802,22.157,steady_run_2
10.845000,2,55,3417.64,12.3534,0.52639,188.39,49.711,8.587,426.85,26.932,25.725,-0.041154,-0.006646,-0.011342,14.816,22.157,steady_run_2
10.850000,2,55,3421.54,12.4139,0.53720,192.48,49.707,8.468,420.94,26.935,25.727,-0.040426,-0.006181,-0.007676,14.895,22.157,steady_run_2
10.855000,2,55,3425.40,12.2596,0.52367,187.84,49.654,8.659,429.95,26.939,25.730,-0.032748,-0.010641,-0.004596,14.891,22.157,steady_run_2
10.860000,2,55,3420.56,12.1474,0.51745,185.35,49.687,8.650,429.78,26.943,25.733,0.051731,0.046319,0.019347,14.986,22.157,steady_run_2
10.865000,2,55,3417.58,12.2347,0.53158,190.25,49.695,8.639,429.32,26.946,25.736,-0.037927,0.002358,-0.023649,14.822,22.157,steady_run_2
10.870000,2,55,3412.37,12.1970,0.52706,188.34,49.688,8.516,423.15,26.950,25.738,0.051683,0.011558,-0.002347,14.779,22.157,steady_run_2
10.875000,2,55,3410.99,12.2780,0.51460,183.81,49.671,8.669,430.59,26.954,25.741,0.042331,0.007644,-0.009683,14.835,22.157,steady_run_2
10.880000,2,55,3407.13,12.2899,0.51695,184.45,49.698,8.616,428.22,26.958,25.744,-0.039537,0.000594,-0.025174,14.817,22.157,steady_run_2
10.885000,2,55,3409.96,12.3147,0.52025,185.78,49.701,8.507,422.81,26.961,25.746,-0.021128,-0.041363,0.019849,14.798,22.158,steady_run_2
10.890000,2,55,3422.34,12.3158,0.51066,183.01,49.711,8.585,426.75,26.965,25.749,0.053900,0.034802,0.013528,14.815,22.158,steady_run_2
10.895000,2,55,3407.53,12.1804,0.53270,190.08,49.696,8.555,425.17,26.968,25.752,-0.037826,-0.003676,-0.014306,14.949,22.158,steady_run_2
10.900000,2,55,3417.44,12.2376,0.51565,184.54,49.717,8.541,424.61,26.972,25.754,-0.043498,0.002967,-0.027756,14.850,22.158,steady_run_2
10.905000,2,55,3413.11,12.2071,0.53148,189.96,49.706,8.600,427.45,26.976,25.757,0.016605,0.000611,-0.024398,14.920,22.158,steady_run_2
10.910000,2,55,3418.27,12.2213,0.52188,186.81,49.696,8.655,430.11,26.979,25.760,-0.012018,-0.048105,0.021890,14.999,22.158,steady_run_2
10.915000,2,55,3423.68,12.3563,0.52282,187.45,49.668,8.617,428.00,26.983,25.762,-0.043776,0.001451,-0.025563,14.861,22.158,steady_run_2
10.920000,2,55,3430.16,12.3940,0.53256,191.30,49.688,8.717,433.11,26.987,25.765,0.028095,-0.001741,-0.020864,14.922,22.158,steady_run_2
10.925000,2,55,3416.86,12.1848,0.52827,189.02,49.663,8.753,434.71,26.991,25.768,0.054683,0.035467,0.014923,14.929,22.158,steady_run_2
10.930000,2,55,3416.91,12.2653,0.52208,186.81,49.682,8.569,425.73,26.994,25.771,-0.005622,-0.012928,-0.002641,14.866,22.158,steady_run_2
10.935000,2,55,3417.53,12.2076,0.52488,187.85,49.700,8.631,428.94,26.998,25.773,-0.041565,0.003738,-0.024869,14.999,22.158,steady_run_2
10.940000,2,55,3418.36,12.3341,0.51996,186.13,49.680,8.606,427.52,27.002,25.776,0.034027,0.001773,-0.020642,14.867,22.158,steady_run_2
10.945000,2,55,3415.34,12.2724,0.52219,186.76,49.712,8.647,429.86,27.005,25.779,0.017307,0.035167,0.016628,14.924,22.158,steady_run_2
10.950000,2,55,3414.34,12.1741,0.52667,188.31,49.707,8.534,424.22,27.009,25.781,0.052812,0.042605,0.022902,14.933,22.158,steady_run_2
10.955000,2,55,3415.57,12.2250,0.52347,187.23,49.696,8.625,428.65,27.013,25.784,-0.020460,-0.044295,0.021443,14.969,22.158,steady_run_2
10.960000,2,55,3415.03,12.2926,0.53552,191.51,49.706,8.668,430.88,27.016,25.787,-0.045804,0.003493,-0.023186,14.930,22.158,steady_run_2
10.965000,2,55,3410.65,12.2368,0.52057,185.93,49.704,8.537,424.33,27.020,25.789,0.029290,-0.000283,-0.021889,14.906,22.158,steady_run_2
10.970000,2,55,3415.86,12.3628,0.53239,190.44,49.694,8.618,428.27,27.024,25.792,-0.014109,-0.042598,0.020333,14.800,22.158,steady_run_2
10.975000,2,55,3418.63,12.2992,0.53183,190.39,49.698,8.680,431.38,27.027,25.795,0.023087,-0.004544,-0.023817,14.906,22.158,steady_run_2
10.980000,2,55,3427.65,12.3850,0.53244,191.12,49.669,8.551,424.70,27.031,25.797,0.041495,0.004005,-0.015791,14.881,22.159,steady_run_2
10.985000,2,55,3420.85,12.3170,0.51861,185.78,49.699,8.626,428.70,27.035,25.800,0.024622,0.000873,-0.023126,14.840,22.159,steady_run_2
10.990000,2,55,3415.41,12.3062,0.52430,187.52,49.683,8.701,432.28,27.038,25.803,-0.015739,-0.046717,0.024593,14.836,22.159,steady_run_2
10.995000,2,55,3416.43,12.2404,0.51813,185.37,49.668,8.756,434.88,27.042,25.805,0.035263,0.045504,0.024931,14.845,22.159,steady_run_2
11.000000,2,55,3425.43,12.3786,0.52758,189.25,49.690,8.531,423.89,27.046,25.808,0.005677,0.029399,0.013826,14.889,22.159,steady_run_2
11.005000,2,55,3426.75,12.2563,0.52280,187.61,49.682,8.622,428.37,27.049,25.811,-0.012822,-0.038511,0.021045,14.926,22.159,steady_run_2
11.010000,2,55,3417.94,12.2731,0.52275,187.10,49.690,8.599,427.30,27.053,25.813,0.055040,0.019758,0.004964,14.794,22.159,steady_run_2
11.015000,2,55,3417.42,12.2520,0.52495,187.86,49.701,8.642,429.52,27.057,25.816,0.005216,-0.001426,-0.018183,14.931,22.159,steady_run_2
11.020000,2,55,3419.08,12.2790,0.52757,188.89,49.701,8.586,426.72,27.060,25.818,-0.003236,0.023089,0.004806,14.709,22.159,steady_run_2
11.025000,2,55,3423.13,12.3949,0.52561,188.42,49.664,8.682,431.21,27.064,25.821,0.007949,0.030371,0.016538,14.827,22.159,steady_run_2
11.030000,2,55,3413.63,12.1907,0.53053,189.65,49.696,8.544,424.60,27.067,25.824,-0.011053,-0.041795,0.023391,14.772,22.159,steady_run_2
11.035000,2,55,3415.24,12.2367,0.52583,188.06,49.678,8.650,429.71,27.071,25.826,0.051093,0.042404,0.021367,14.881,22.159,steady_run_2
11.040000,2,55,3422.21,12.2820,0.53658,192.29,49.675,8.551,424.78,27.075,25.829,-0.034037,-0.021937,0.006703,14.927,22.159,steady_run_2
11.045000,2,55,3415.48,12.3002,0.52361,187.28,49.702,8.599,427.40,27.078,25.832,-0.040353,-0.005848,-0.008958,14.862,22.159,steady_run_2
11.050000,2,55,3415.98,12.2558,0.52397,187.43,49.681,8.520,423.29,27.082,25.834,0.048772,0.045282,0.022630,14.819,22.159,steady_run_2
11.055000,2,55,3417.36,12.4005,0.52015,186.15,49.705,8.570,425.96,27.085,25.837,-0.027842,-0.038347,0.015911,14.784,22.159,steady_run_2
11.060000,2,55,3423.63,12.3283,0.53294,191.07,49.706,8.684,431.64,27.089,25.839,0.043457,0.047851,0.020530,14.887,22.159,steady_run_2
11.065000,2,55,3422.16,12.2192,0.53253,190.84,49.691,8.566,425.66,27.093,25.842,0.049479,0.043226,0.024610,14.785,22.159,steady_run_2
11.070000,2,55,3418.86,12.3818,0.52505,187.98,49.690,8.590,426.84,27.096,25.845,-0.045235,0.001934,-0.019452,14.864,22.159,steady_run_2
11.075000,2,55,3415.47,12.1636,0.52937,189.34,49.708,8.628,428.86,27.100,25.847,-0.002708,-0.013692,-0.004135,14.784,22.159,steady_run_2
11.080000,2,55,3420.15,12.2195,0.53145,190.34,49.700,8.487,421.80,27.103,25.850,-0.017553,-0.045676,0.026666,14.870,22.160,steady_run_2
11.085000,2,55,3417.78,12.2880,0.52998,189.68,49.698,8.593,427.06,27.107,25.852,-0.002815,-0.009610,-0.005867,14.859,22.160,steady_run_2
11.090000,2,55,3406.21,12.1907,0.52292,186.52,49.682,8.614,427.98,27.111,25.855,-0.020299,-0.044667,0.027170,14.847,22.160,steady_run_2
11.095000,2,55,3418.12,12.2478,0.51481,184.27,49.717,8.556,425.37,27.114,25.857,0.036438,0.044943,0.022987,14.750,22.160,steady_run_2
11.100000,2,55,3420.77,12.2233,0.52827,189.24,49.688,8.613,427.98,27.118,25.860,-0.043762,0.000987,-0.024826,14.855,22.160,steady_run_2
11.105000,2,55,3427.74,12.3103,0.52192,187.34,49.700,8.675,431.15,27.121,25.863,0.001973,-0.006491,-0.011501,14.901,22.160,steady_run_2
11.110000,2,55,3414.50,12.2711,0.51973,185.84,49.688,8.538,424.25,27.125,25.865,0.040934,0.000964,-0.014349,14.902,22.160,steady_run_2
11.115000,2,55,3414.69,12.2974,0.51607,184.54,49.707,8.652,430.04,27.129,25.868,-0.016771,-0.049184,0.023380,14.784,22.160,steady_run_2
11.120000,2,55,3420.04,12.3530,0.52783,189.04,49.691,8.660,430.34,27.132,25.871,-0.038967,-0.000855,-0.021435,14.964,22.160,steady_run_2
11.125000,2,55,3411.89,12.2485,0.53550,191.33,49.706,8.464,420.72,27.136,25.873,-0.021229,-0.043364,0.021815,14.879,22.160,steady_run_2
11.130000,2,55,3411.65,12.2491,0.52552,187.75,49.684,8.674,430.95,27.139,25.876,-0.038619,0.000083,-0.023087,14.894,22.160,steady_run_2
11.135000,2,55,3416.80,12.2093,0.51385,183.86,49.684,8.664,430.46,27.143,25.878,0.047511,0.046851,0.021541,14.774,22.160,steady_run_2
11.140000,2,55,3422.06,12.2592,0.52489,188.10,49.693,8.618,428.28,27.146,25.881,0.010153,-0.002000,-0.023642,14.844,22.160,steady_run_2
11.145000,2,55,3415.86,12.3467,0.53718,192.15,49.699,8.662,430.50,27.150,25.883,-0.012654,-0.028771,0.011166,14.745,22.160,steady_run_2
11.150000,2,55,3416.19,12.2181,0.52959,189.46,49.667,8.646,429.42,27.154,25.886,-0.043828,0.002419,-0.024424,14.849,22.160,steady_run_2
11.155000,2,55,3414.76,12.2811,0.51549,184.33,49.702,8.555,425.21,27.157,25.889,-0.040466,0.001510,-0.022031,14.922,22.160,steady_run_2
11.160000,2,55,3421.60,12.2702,0.54497,195.27,49.684,8.618,428.16,27.161,25.891,-0.000378,-0.005410,-0.009308,14.924,22.160,steady_run_2
11.165000,2,55,3425.06,12.3141,0.53512,191.93,49.729,8.532,424.31,27.164,25.894,0.010558,-0.000676,-0.023051,14.904,22.160,steady_run_2
11.170000,2,55,3426.46,12.2753,0.53490,191.93,49.702,8.572,426.04,27.168,25.896,-0.034103,0.002165,-0.018229,14.893,22.160,steady_run_2
11.175000,2,55,3419.31,12.2253,0.52706,188.72,49.666,8.748,434.48,27.171,25.899,-0.042156,0.001740,-0.026933,14.848,22.160,steady_run_2
11.180000,2,55,3418.93,12.3396,0.52033,186.29,49.691,8.495,422.13,27.175,25.901,0.034170,0.046399,0.023669,14.911,22.161,steady_run_2
11.185000,2,55,3415.13,12.2297,0.51724,184.98,49.709,8.591,427.06,27.178,25.904,-0.019366,-0.037495,0.016046,14.933,22.161,steady_run_2
11.190000,2,55,3417.24,12.2361,0.51358,183.79,49.679,8.702,432.32,27.182,25.906,0.022225,-0.001555,-0.023055,14.824,22.161,steady_run_2
11.195000,2,55,3412.06,12.2462,0.52664,188.18,49.712,8.577,426.39,27.186,25.909,-0.024195,-0.039326,0.016548,14.760,22.161,steady_run_2
11.200000,2,55,3418.40,12.1862,0.53618,191.94,49.697,8.673,431.03,27.189,25.912,0.047381,0.045026,0.022880,14.875,22.161,steady_run_2
11.205000,2,55,3424.27,12.2890,0.52319,187.61,49.691,8.642,429.43,27.193,25.914,-0.011488,-0.025708,0.011805,14.920,22.161,steady_run_2
11.210000,2,55,3424.52,12.3114,0.51978,186.40,49.724,8.487,421.98,27.196,25.917,-0.041736,0.001973,-0.022203,15.016,22.161,steady_run_2
11.215000,2,55,3407.78,12.2419,0.51520,183.85,49.682,8.462,420.40,27.200,25.919,-0.004448,0.019320,0.007311,15.001,22.161,steady_run_2
11.220000,2,55,3419.64,12.2906,0.53802,192.67,49.699,8.628,428.81,27.203,25.922,-0.007300,-0.023891,0.004031,14.812,22.161,steady_run_2
11.225000,2,55,3419.16,12.3295,0.51947,186.00,49.688,8.508,422.73,27.207,25.924,-0.028951,-0.030551,0.009059,14.781,22.161,steady_run_2
11.230000,2,55,3430.10,12.3519,0.53257,191.30,49.702,8.668,430.81,27.210,25.927,0.010995,0.030590,0.014097,14.932,22.161,steady_run_2
11.235000,2,55,3420.65,12.2397,0.52865,189.37,49.709,8.505,422.79,27.214,25.929,-0.010853,-0.034965,0.017252,14.919,22.161,steady_run_2
11.240000,2,55,3418.71,12.1775,0.53100,190.10,49.684,8.579,426.23,27.217,25.932,0.000070,-0.012542,-0.005558,14.821,22.161,steady_run_2
11.245000,2,55,3417.07,12.2203,0.52350,187.33,49.711,8.478,421.46,27.221,25.934,-0.003726,-0.005026,-0.009899,14.898,22.161,steady_run_2
11.250000,2,55,3416.74,12.2036,NaN,188.49,49.712,8.602,427.60,27.224,25.937,-0.024006,-0.036825,0.017445,15.004,22.161,steady_run_2
11.255000,2,55,3432.61,12.4013,NaN,187.49,49.694,8.640,429.34,27.228,25.939,-0.028002,0.002507,-0.016145,14.930,22.161,steady_run_2
11.260000,2,55,3417.55,12.2213,NaN,188.48,49.704,8.526,423.77,27.231,25.942,0.008586,-0.004814,-0.022165,14.955,22.161,steady_run_2
11.265000,2,55,3417.33,12.2308,NaN,182.95,49.711,8.699,432.43,27.235,25.944,-0.018600,-0.046430,0.024702,14.825,22.161,steady_run_2
11.270000,2,55,3423.94,12.2719,NaN,191.93,49.696,8.763,435.46,27.238,25.947,0.054642,0.037655,0.020271,14.920,22.161,steady_run_2
11.275000,2,55,3415.79,12.3563,NaN,188.51,49.701,8.597,427.30,27.242,25.949,-0.034775,0.004728,-0.019158,14.801,22.161,steady_run_2
11.280000,2,55,3417.22,12.2733,NaN,184.73,49.695,8.621,428.40,27.245,25.952,-0.004451,-0.013949,-0.005574,14.865,22.162,steady_run_2
11.285000,2,55,3417.53,12.2817,NaN,189.25,49.703,8.617,428.30,27.249,25.954,-0.045322,0.000610,-0.021115,14.879,22.162,steady_run_2
11.290000,2,55,3420.33,12.3338,NaN,193.82,49.680,8.640,429.25,27.252,25.957,-0.018162,-0.048414,0.022445,14.879,22.162,steady_run_2
11.295000,2,55,3414.39,12.2682,NaN,190.17,49.692,8.648,429.73,27.256,25.959,-0.042766,-0.004037,-0.014406,14.896,22.162,steady_run_2
11.300000,2,55,3414.04,12.3306,NaN,183.80,49.706,8.678,431.36,27.259,25.962,-0.000697,0.021314,0.008933,14.809,22.162,steady_run_2
11.305000,2,55,3423.26,12.2841,NaN,188.63,49.657,8.644,429.24,27.263,25.965,0.011616,0.028597,0.014466,14.929,22.162,steady_run_2
11.310000,2,55,3423.50,12.3298,NaN,188.18,49.709,8.561,425.57,27.266,25.967,0.014334,-0.003833,-0.025921,14.783,22.162,steady_run_2
11.315000,2,55,3412.25,12.1490,NaN,188.15,49.706,8.497,422.33,27.270,25.969,-0.010914,-0.027789,0.010220,14.851,22.162,steady_run_2
11.320000,2,55,3427.34,12.2857,NaN,192.47,49.664,8.694,431.78,27.273,25.972,-0.024854,-0.037645,0.020403,14.782,22.162,steady_run_2
11.325000,2,55,3407.27,12.2294,NaN,182.92,49.680,8.607,427.59,27.277,25.974,0.051256,0.042787,0.019813,14.742,22.162,steady_run_2
11.330000,2,55,3414.60,12.2543,NaN,190.07,49.672,8.681,431.22,27.280,25.977,-0.047352,0.001125,-0.022657,14.915,22.162,steady_run_2
11.335000,2,55,3422.80,12.2211,NaN,190.63,49.683,8.620,428.25,27.284,25.979,-0.021343,-0.040818,0.019536,14.868,22.162,steady_run_2
11.340000,2,55,3413.39,12.2990,NaN,183.15,49.683,8.664,430.45,27.287,25.982,0.050880,0.040646,0.018670,14.845,22.162,steady_run_2
11.345000,2,55,3405.76,12.1720,NaN,180.28,49.686,8.644,429.49,27.291,25.985,-0.003387,0.019500,0.005836,14.817,22.162,steady_run_2
11.350000,2,55,3416.12,12.3848,NaN,181.94,49.703,8.489,421.92,27.294,25.987,0.051538,0.012698,-0.002524,14.887,22.162,steady_run_2
11.355000,2,55,3417.98,12.2648,NaN,186.93,49.682,8.460,420.29,27.298,25.989,-0.043471,-0.000047,-0.024874,14.993,22.162,steady_run_2
11.360000,2,55,3415.42,12.2612,NaN,188.96,49.696,8.591,426.93,27.301,25.992,-0.025702,-0.034228,0.013185,14.932,22.162,steady_run_2
11.365000,2,55,3426.02,12.2566,NaN,190.33,49.676,8.810,437.63,27.305,25.994,-0.013158,0.015050,-0.000198,14.787,22.162,steady_run_2
11.370000,2,55,3417.74,12.2311,NaN,187.92,49.671,8.701,432.18,27.308,25.997,-0.026293,-0.028757,0.013780,14.831,22.162,steady_run_2
11.375000,2,55,3408.07,12.1801,NaN,191.27,49.704,8.489,421.96,27.312,25.999,0.047988,0.043206,0.022674,14.727,22.162,steady_run_2
11.380000,2,55,3423.67,12.3077,NaN,192.93,49.719,8.509,423.05,27.315,26.002,0.009235,0.001326,-0.025616,15.022,22.162,steady_run_2
11.385000,2,55,3418.35,12.1816,NaN,193.31,49.682,8.499,422.27,27.318,26.004,-0.021674,-0.041412,0.017934,14.857,22.163,steady_run_2
11.390000,2,55,3415.46,12.2161,NaN,192.78,49.689,8.671,430.87,27.322,26.007,0.008575,-0.004743,-0.019666,14.807,22.163,steady_run_2
11.395000,2,55,3424.19,12.3254,NaN,191.72,49.685,8.783,436.37,27.325,26.009,0.022069,-0.001943,-0.023625,14.852,22.163,steady_run_2
11.400000,2,55,3422.11,12.2595,NaN,186.83,49.710,8.544,424.72,27.329,26.012,0.048343,0.017293,0.001994,14.949,22.163,steady_run_2
11.405000,2,55,3424.83,12.2572,NaN,187.59,49.688,8.709,432.73,27.332,26.014,0.011045,0.033263,0.016154,14.893,22.163,steady_run_2
11.410000,2,55,3427.27,12.2784,NaN,188.44,49.690,8.535,424.10,27.336,26.017,-0.041187,-0.006684,-0.015791,14.929,22.163,steady_run_2
11.415000,2,55,3423.27,12.2502,NaN,191.99,49.693,8.693,431.96,27.339,26.019,0.033342,0.001766,-0.020305,14.942,22.163,steady_run_2
11.420000,2,55,3409.09,12.2011,NaN,188.90,49.706,8.542,424.59,27.343,26.021,-0.038920,0.005007,-0.020900,14.739,22.163,steady_run_2
11.425000,2,55,3425.38,12.2275,NaN,188.62,49.679,8.668,430.62,27.346,26.024,0.042466,0.003462,-0.012391,14.937,22.163,steady_run_2
11.430000,2,55,3416.06,12.1349,NaN,186.55,49.706,8.530,424.01,27.350,26.026,-0.042228,0.001914,-0.017199,14.795,22.163,steady_run_2
11.435000,2,55,3419.60,12.3356,NaN,193.03,49.693,8.662,430.43,27.353,26.029,-0.035815,-0.009252,-0.005319,14.749,22.163,steady_run_2
11.440000,2,55,3419.40,12.2796,NaN,186.61,49.680,8.594,426.94,27.356,26.031,-0.004713,0.021552,0.004030,14.932,22.163,steady_run_2
11.445000,2,55,3413.73,12.2016,NaN,181.67,49.695,8.707,432.69,27.360,26.034,0.053824,0.028886,0.011224,14.756,22.163,steady_run_2
11.450000,2,55,3422.30,12.2424,NaN,186.45,49.680,8.597,427.10,27.363,26.036,0.045562,0.049190,0.023347,14.813,22.163,steady_run_2
11.455000,2,55,3422.38,12.2716,NaN,185.21,49.684,8.570,425.78,27.367,26.039,0.005499,-0.006077,-0.017441,14.934,22.163,steady_run_2
11.460000,2,55,3420.78,12.3285,NaN,189.39,49.675,8.684,431.36,27.370,26.041,0.007445,-0.004265,-0.021268,14.765,22.163,steady_run_2
11.465000,2,55,3424.50,12.2880,NaN,190.54,49.708,8.474,421.25,27.374,26.043,0.009060,-0.004428,-0.021075,14.885,22.163,steady_run_2
11.470000,2,55,3426.21,12.3085,NaN,191.55,49.678,8.680,431.22,27.377,26.046,0.001262,0.024657,0.006318,14.884,22.163,steady_run_2
11.475000,2,55,3433.28,12.3436,NaN,191.54,49.658,8.790,436.50,27.381,26.048,-0.020463,-0.044292,0.024264,14.993,22.163,steady_run_2
11.480000,2,55,3425.76,12.3520,NaN,187.36,49.714,8.581,426.62,27.384,26.051,-0.007220,-0.018380,0.004557,14.933,22.163,steady_run_2
11.485000,2,55,3423.03,12.2454,NaN,188.44,49.680,8.758,435.10,27.387,26.053,0.046128,0.013298,-0.005771,14.859,22.164,steady_run_2
11.490000,2,55,3421.07,12.2222,NaN,185.09,49.711,8.628,428.92,27.391,26.056,0.051624,0.039041,0.017228,14.841,22.164,steady_run_2
11.495000,2,55,3417.43,12.2422,NaN,188.52,49.682,8.698,432.13,27.394,26.058,-0.037630,-0.010471,-0.004632,14.884,22.164,steady_run_2
11.500000,2,55,3421.66,12.2422,NaN,187.42,49.707,8.536,424.31,27.398,26.061,-0.045342,-0.000200,-0.024531,15.009,22.164,steady_run_2
11.505000,2,55,3423.74,12.1692,NaN,193.83,49.718,8.596,427.38,27.401,26.063,-0.010318,-0.031587,0.014681,14.913,22.164,steady_run_2
11.510000,2,55,3419.00,12.2772,NaN,183.93,49.704,8.436,419.32,27.404,26.065,-0.037236,0.003377,-0.018908,14.909,22.164,steady_run_2
11.515000,2,55,3418.26,12.2230,NaN,188.33,49.700,8.563,425.56,27.408,26.068,0.019847,0.035429,0.018218,14.981,22.164,steady_run_2
11.520000,2,55,3423.12,12.2460,NaN,189.74,49.710,8.754,435.15,27.411,26.070,0.044125,0.006204,-0.010426,14.926,22.164,steady_run_2
11.525000,2,55,3421.01,12.3811,NaN,189.09,49.700,8.585,426.69,27.415,26.073,0.050119,0.043900,0.022816,14.795,22.164,steady_run_2
11.530000,2,55,3419.71,12.2118,NaN,185.95,49.688,8.568,425.71,27.418,26.075,0.051070,0.035419,0.014301,14.963,22.164,steady_run_2
11.535000,2,55,3411.06,12.2237,NaN,187.10,49.710,8.517,423.37,27.421,26.077,-0.042451,0.001924,-0.019913,14.902,22.164,steady_run_2
11.540000,2,55,3414.98,12.3266,NaN,188.20,49.684,8.619,428.23,27.425,26.080,-0.043961,0.003058,-0.023689,14.849,22.164,steady_run_2
11.545000,2,55,3408.60,12.1766,NaN,183.15,49.706,8.577,426.32,27.428,26.082,-0.036912,0.003093,-0.021432,14.828,22.164,steady_run_2
11.550000,2,55,3414.76,12.2208,NaN,184.04,49.711,8.565,425.77,27.431,26.084,0.015338,-0.002259,-0.023813,14.867,22.164,steady_run_2
11.555000,2,55,3418.66,12.3217,NaN,186.97,49.678,8.694,431.89,27.435,26.087,0.006339,-0.001761,-0.019500,15.010,22.164,steady_run_2
11.560000,2,55,3409.23,12.1362,NaN,188.95,49.701,8.671,430.96,27.438,26.089,-0.042384,0.000852,-0.024757,14.933,22.164,steady_run_2
11.565000,2,55,3421.36,12.2290,NaN,188.33,49.704,8.650,429.94,27.442,26.092,-0.006636,-0.023316,0.004086,14.972,22.164,steady_run_2
11.570000,2,55,3423.43,12.2355,NaN,191.60,49.696,8.617,428.22,27.445,26.094,0.053543,0.033917,0.014079,14.760,22.164,steady_run_2
11.575000,2,55,3422.70,12.1842,NaN,193.51,49.680,8.595,426.98,27.448,26.096,0.028953,-0.005094,-0.023260,14.837,22.164,steady_run_2
11.580000,2,55,3424.53,12.3876,NaN,193.30,49.684,8.682,431.34,27.452,26.099,-0.020097,0.011584,-0.005693,14.856,22.164,steady_run_2
11.585000,2,55,3420.12,12.1875,NaN,193.95,49.690,8.634,429.01,27.455,26.101,0.004704,0.000266,-0.022596,15.014,22.164,steady_run_2
11.590000,2,55,3415.30,12.2269,NaN,188.00,49.694,8.550,424.90,27.459,26.104,-0.037073,-0.009437,-0.007254,14.823,22.165,steady_run_2
11.595000,2,55,3418.77,12.2819,NaN,185.58,49.703,8.617,428.28,27.462,26.106,-0.030958,-0.025867,0.007648,14.813,22.165,steady_run_2
11.600000,2,55,3418.14,12.2867,NaN,188.64,49.668,8.690,431.61,27.465,26.108,-0.043783,0.001495,-0.022680,14.852,22.165,steady_run_2
11.605000,2,55,3419.99,12.3115,NaN,191.86,49.704,8.521,423.52,27.469,26.111,-0.008714,-0.024494,0.009701,14.930,22.165,steady_run_2
11.610000,2,55,3414.21,12.2798,NaN,186.80,49.690,8.755,435.02,27.472,26.113,-0.025260,-0.034814,0.016712,14.737,22.165,steady_run_2
11.615000,2,55,3421.20,12.3140,NaN,186.99,49.695,8.506,422.69,27.475,26.116,0.026564,0.000486,-0.020424,15.026,22.165,steady_run_2
11.620000,2,55,3427.66,12.3824,NaN,191.42,49.692,8.624,428.54,27.479,26.118,-0.046584,-0.000026,-0.026320,14.942,22.165,steady_run_2
11.625000,2,55,3422.34,12.2555,NaN,189.09,49.706,8.646,429.75,27.482,26.120,0.038507,0.045623,0.025021,15.016,22.165,steady_run_2
11.630000,2,55,3411.99,12.2739,NaN,187.88,49.687,8.597,427.17,27.485,26.123,0.012112,-0.003717,-0.021932,14.712,22.165,steady_run_2
11.635000,2,55,3413.57,12.2759,NaN,187.86,49.684,8.545,424.56,27.489,26.125,-0.011812,0.012873,0.000329,14.869,22.165,steady_run_2
11.640000,2,55,3414.74,12.2353,NaN,190.09,49.690,8.520,423.35,27.492,26.127,-0.006278,-0.016645,0.002267,14.779,22.165,steady_run_2
11.645000,2,55,3425.21,12.2835,NaN,190.54,49.727,8.539,424.60,27.495,26.130,-0.043626,-0.002072,-0.021650,14.818,22.165,steady_run_2
11.650000,2,55,3418.57,12.3326,0.52511,187.98,49.704,8.653,430.06,27.499,26.132,-0.046422,0.000382,-0.020135,14.943,22.165,steady_run_2
11.655000,2,55,3413.59,12.2355,0.51987,185.84,49.693,8.709,432.78,27.502,26.134,0.043006,0.046998,0.023346,14.811,22.165,steady_run_2
11.660000,2,55,3424.05,12.3709,0.53129,190.50,49.690,8.647,429.67,27.505,26.137,-0.000681,-0.003130,-0.012358,14.923,22.165,steady_run_2
11.665000,2,55,3411.82,12.1992,0.53075,189.63,49.690,8.627,428.69,27.509,26.139,0.024414,-0.002679,-0.025304,14.772,22.165,steady_run_2
11.670000,2,55,3417.42,12.2555,0.52755,188.80,49.709,8.626,428.81,27.512,26.141,-0.032008,-0.021499,0.005464,15.017,22.165,steady_run_2
11.675000,2,55,3414.88,12.2528,0.51811,185.28,49.684,8.745,434.48,27.516,26.144,-0.008429,-0.025056,0.008193,14.875,22.165,steady_run_2
11.680000,2,55,3411.17,12.2809,0.52628,188.00,49.735,8.453,420.40,27.519,26.146,0.025506,0.041371,0.022290,14.829,22.165,steady_run_2
