time_s,Test_ID,command_pct,rpm,thrust_n,torque_nm,shaft_power_w,voltage_v,current_a,electrical_power_w,motor_temp_c,esc_temp_c,vibration_x_g,vibration_y_g,vibration_z_g,airflow_mps,ambient_temp_c
19.777344,3,65,3951.44,16.4405,0.70560,291.97,49.541,10.639,527.06,29.954,27.707,-0.008818,-0.029262,0.010963,17.126,22.199
19.781250,3,65,3947.44,16.4359,0.70329,290.72,49.546,10.631,526.71,29.957,27.709,-0.001851,-0.009615,-0.010754,17.179,22.199
19.785156,3,65,3964.01,16.4728,0.69714,289.39,49.525,10.506,520.31,29.959,27.711,0.061939,0.043455,0.016029,17.168,22.199
19.789063,3,65,3965.34,16.5245,0.69652,289.23,49.567,10.548,522.86,29.962,27.712,-0.045463,0.002542,-0.027667,17.221,22.199
19.792969,3,65,3951.02,16.3733,0.69991,289.59,49.550,10.384,514.55,29.964,27.714,0.005948,-0.000299,-0.024151,17.251,22.199
19.796875,3,65,3962.91,16.4160,0.70347,291.94,49.525,10.534,521.70,29.967,27.716,-0.019105,-0.052338,0.026619,17.207,22.199
19.800781,3,65,3961.06,16.4882,0.70159,291.02,49.528,10.552,522.62,29.970,27.718,0.057425,0.017089,0.003037,17.229,22.199
19.804688,3,65,3958.87,16.4165,0.70736,293.25,49.567,10.584,524.64,29.972,27.720,-0.043614,-0.005332,-0.011258,17.231,22.199
19.808594,3,65,3948.09,16.4533,0.69940,289.16,49.522,10.605,525.20,29.975,27.721,-0.002118,-0.011600,-0.008093,17.163,22.199
19.812500,3,65,3963.70,16.5354,0.71856,298.26,49.544,10.501,520.26,29.977,27.723,-0.047480,0.002458,-0.026272,17.272,22.199
19.816406,3,65,3966.37,16.5955,0.70598,293.24,49.533,10.507,520.44,29.980,27.725,0.004716,0.028715,0.013326,17.209,22.199
19.820313,3,65,3954.69,16.4596,0.71438,295.85,49.520,10.601,524.96,29.982,27.727,0.003572,-0.001427,-0.019983,17.200,22.199
19.824219,3,65,3955.27,16.3141,0.69916,289.59,49.512,10.612,525.40,29.985,27.728,-0.048594,0.000007,-0.027787,17.160,22.199
19.828125,3,65,3968.79,16.5730,0.72222,300.16,49.533,10.622,526.16,29.988,27.730,-0.019015,-0.056800,0.026024,17.175,22.199
19.832031,3,65,3962.43,16.4831,0.70531,292.67,49.545,10.524,521.40,29.990,27.732,-0.042874,-0.012980,-0.001442,17.187,22.199
19.835938,3,65,3953.43,16.4955,0.71365,295.45,49.525,10.526,521.29,29.993,27.734,0.014420,0.036696,0.017574,17.201,22.199
19.839844,3,65,3952.00,16.4719,0.70690,292.55,49.552,10.461,518.36,29.995,27.736,-0.051407,-0.001286,-0.024835,17.227,22.199
19.843750,3,65,3967.38,16.4665,0.70724,293.83,49.543,10.556,522.96,29.998,27.737,0.056046,0.047237,0.018803,17.236,22.199
19.847656,3,65,3947.16,16.3515,0.68906,284.82,49.533,10.437,516.99,30.000,27.739,-0.038818,-0.016957,0.001442,17.149,22.199
19.851563,3,65,3962.10,16.4810,0.71120,295.09,49.512,10.523,521.03,30.003,27.741,-0.035132,0.004569,-0.017414,17.262,22.199
19.855469,3,65,3955.29,16.3975,0.70121,290.44,49.530,10.532,521.65,30.005,27.743,-0.033454,0.006559,-0.015818,17.206,22.199
19.859375,3,65,3956.50,16.4656,0.69259,286.96,49.529,10.574,523.71,30.008,27.744,-0.014792,-0.050874,0.024626,17.123,22.199
19.863281,3,65,3952.92,16.4332,0.71052,294.12,49.550,10.500,520.29,30.010,27.746,-0.027978,-0.046293,0.023242,17.183,22.199
19.867188,3,65,3970.57,16.4862,0.70463,292.98,49.489,10.713,530.16,30.013,27.748,-0.045812,-0.005775,-0.009749,17.321,22.199
19.871094,3,65,3955.10,16.4536,0.69454,287.66,49.533,10.500,520.11,30.015,27.750,-0.042360,0.002947,-0.023073,17.355,22.199
19.875000,3,65,3956.99,16.4814,0.70055,290.29,49.554,10.501,520.37,30.018,27.751,-0.046865,-0.004953,-0.015227,17.092,22.199
19.878906,3,65,3962.41,16.5022,0.70988,294.56,49.527,10.668,528.36,30.020,27.753,-0.051144,0.003436,-0.024842,17.264,22.199
19.882813,3,65,3962.40,16.4540,0.70460,292.37,49.535,10.574,523.80,30.023,27.755,0.041100,0.053779,0.028838,17.072,22.199
19.886719,3,65,3969.83,16.5129,0.70682,293.84,49.522,10.543,522.12,30.025,27.757,-0.050729,-0.001918,-0.024699,17.320,22.199
19.890625,3,65,3960.54,16.5292,0.68890,285.72,49.535,10.487,519.46,30.028,27.758,-0.009223,0.022086,0.001718,17.348,22.199
19.894531,3,65,3960.15,16.4362,0.69599,288.63,49.528,10.532,521.62,30.030,27.760,0.048345,0.053670,0.025821,17.261,22.199
19.898438,3,65,3956.95,16.5031,0.70307,291.33,49.539,10.610,525.60,30.033,27.762,0.033891,0.002031,-0.024725,17.242,22.199
19.902344,3,65,3961.85,16.3986,0.71426,296.33,49.536,10.600,525.10,30.036,27.764,0.063246,0.031114,0.011626,17.132,22.199
19.906250,3,65,3957.50,16.3901,0.70958,294.07,49.540,10.496,519.97,30.038,27.765,0.003640,0.028474,0.009394,17.204,22.199
19.910156,3,65,3955.18,16.4339,0.69875,289.41,49.526,10.528,521.42,30.041,27.767,-0.010932,-0.024252,0.006986,17.238,22.199
19.914063,3,65,3955.28,16.3758,0.71240,295.07,49.541,10.436,517.02,30.043,27.769,-0.048423,-0.003124,-0.018327,17.260,22.199
19.917969,3,65,3958.16,16.3998,0.70482,292.15,49.550,10.553,522.90,30.045,27.771,0.000028,0.027247,0.006208,17.123,22.199
19.921875,3,65,3962.28,16.4592,0.70036,290.60,49.525,10.579,523.91,30.048,27.772,-0.019399,-0.049691,0.027611,17.114,22.199
19.925781,3,65,3964.01,16.4536,0.70920,294.40,49.524,10.587,524.30,30.051,27.774,-0.003394,-0.011704,-0.007634,17.307,22.199
19.929688,3,65,3958.48,16.3780,0.70801,293.49,49.534,10.656,527.83,30.053,27.776,-0.048832,-0.000291,-0.029861,17.357,22.199
19.933594,3,65,3967.55,16.6065,0.70827,294.27,49.533,10.569,523.54,30.056,27.778,0.058641,0.049157,0.023352,17.275,22.199
19.937500,3,65,3949.96,16.3489,0.70908,293.30,49.569,10.477,519.33,30.058,27.779,-0.015705,-0.049219,0.024020,17.124,22.199
19.941406,3,65,3961.65,16.4991,0.70589,292.85,49.547,10.477,519.11,30.061,27.781,-0.035371,-0.030267,0.008353,17.130,22.199
19.945313,3,65,3965.68,16.5739,0.70769,293.89,49.534,10.503,520.25,30.063,27.783,0.037285,-0.003433,-0.024862,17.306,22.199
19.949219,3,65,3959.43,16.4835,0.70472,292.20,49.532,10.580,524.06,30.066,27.785,-0.011297,-0.022700,0.001399,17.258,22.199
19.953125,3,65,3959.06,16.4794,0.70101,290.63,49.540,10.573,523.77,30.068,27.786,-0.021106,-0.049986,0.028872,17.225,22.199
19.957031,3,65,3954.54,16.3773,0.70988,293.98,49.545,10.441,517.31,30.071,27.788,0.015332,-0.000488,-0.027504,17.235,22.199
19.960938,3,65,3950.74,16.3923,0.70020,289.69,49.533,10.588,524.45,30.073,27.790,0.020547,-0.006691,-0.026075,17.301,22.199
19.964844,3,65,3952.68,16.3915,0.68991,285.57,49.518,10.624,526.07,30.076,27.791,0.048740,0.006168,-0.015104,17.232,22.199
19.968750,3,65,3959.00,16.5148,0.70639,292.86,49.528,10.677,528.79,30.078,27.793,-0.020172,-0.052215,0.028604,17.319,22.199
19.972656,3,65,3957.35,16.4792,0.70240,291.08,49.528,10.424,516.28,30.081,27.795,0.026290,-0.003323,-0.026935,17.178,22.199
19.976563,3,65,3957.01,16.4288,0.70842,293.55,49.551,10.572,523.86,30.083,27.797,-0.007030,-0.018537,-0.000372,17.227,22.199
19.980469,3,65,3952.54,16.4669,0.69957,289.56,49.522,10.546,522.26,30.086,27.798,0.053642,0.012563,-0.008422,17.247,22.199
19.984375,3,65,3957.48,16.4344,0.70670,292.87,49.544,10.487,519.55,30.088,27.800,0.055995,0.048934,0.022115,17.118,22.199
19.988281,3,65,3960.95,16.4238,0.71882,298.16,49.541,10.602,525.25,30.091,27.802,-0.016952,-0.047687,0.023910,17.237,22.199
19.992188,3,65,3962.27,16.3562,0.71093,294.98,49.521,10.465,518.23,30.093,27.804,0.048890,0.008551,-0.013225,17.201,22.199
19.996094,3,65,3963.35,16.5012,0.70998,294.67,49.524,10.551,522.54,30.095,27.805,-0.047639,0.002818,-0.025229,17.261,22.199
20.000000,3,65,3962.82,16.5844,0.70399,292.15,49.539,10.559,523.09,30.098,27.807,-0.016373,0.013390,-0.005077,17.098,22.199
20.003906,3,65,3949.73,16.2848,0.69336,286.78,49.538,10.508,520.53,30.100,27.809,-0.048320,0.002728,-0.028379,17.124,22.199
20.007813,3,65,3958.20,16.4251,0.69989,290.10,49.538,10.553,522.76,30.103,27.810,-0.027532,0.008657,-0.013310,17.261,22.199
20.011719,3,65,3954.36,16.4488,0.69666,288.49,49.522,10.483,519.16,30.105,27.812,-0.035720,0.005026,-0.019079,17.173,22.199
20.015625,3,65,3955.32,16.4269,0.70973,293.97,49.552,10.504,520.51,30.108,27.814,-0.010884,-0.025665,0.005109,17.194,22.199
20.019531,3,65,3972.43,16.4554,0.71220,296.27,49.511,10.638,526.72,30.110,27.816,-0.006138,-0.013461,-0.005233,17.390,22.199
20.023438,3,65,3963.32,16.5354,0.70484,292.54,49.527,10.514,520.72,30.113,27.817,-0.029569,-0.040676,0.014508,17.246,22.199
20.027344,3,65,3967.09,16.5113,0.71147,295.57,49.535,10.477,519.01,30.115,27.819,0.061555,0.028807,0.010989,17.260,22.199
20.031250,3,65,3956.47,16.5120,0.70178,290.76,49.538,10.678,528.96,30.118,27.821,-0.041219,0.001470,-0.020185,17.209,22.199
20.035156,3,65,3955.31,16.4657,0.71209,294.95,49.543,10.536,522.01,30.120,27.822,-0.046956,-0.005500,-0.014939,17.200,22.199
20.039063,3,65,3961.91,16.5810,0.70640,293.08,49.532,10.520,521.10,30.123,27.824,0.059458,0.016395,-0.004736,17.261,22.199
20.042969,3,65,3959.98,16.3173,0.70536,292.50,49.564,10.510,520.92,30.125,27.826,-0.048892,0.003122,-0.024685,17.166,22.199
20.046875,3,65,3959.87,16.4403,0.71271,295.54,49.533,10.505,520.36,30.128,27.827,0.035784,0.053314,0.025615,17.236,22.199
20.050781,3,65,3958.65,16.4118,0.69852,289.57,49.537,10.518,521.03,30.130,27.829,-0.035594,0.007469,-0.019922,17.193,22.199
20.054688,3,65,3964.70,16.4829,0.70958,294.60,49.540,10.570,523.62,30.133,27.831,0.062982,0.027223,0.008281,17.194,22.199
20.058594,3,65,3956.89,16.4513,0.70211,290.93,49.522,10.597,524.81,30.135,27.833,-0.050990,0.001817,-0.030834,17.191,22.199
20.062500,3,65,3962.83,16.5820,0.70296,291.72,49.496,10.620,525.68,30.138,27.834,0.044769,0.052393,0.031611,17.151,22.199
20.066406,3,65,3958.55,16.4414,0.71762,297.48,49.540,10.516,520.95,30.140,27.836,-0.034276,0.005022,-0.017292,17.317,22.199
20.070313,3,65,3959.15,16.5612,0.71396,296.01,49.524,10.520,521.01,30.142,27.838,0.013860,-0.003920,-0.024546,17.246,22.199
20.074219,3,65,3966.85,16.4738,0.71696,297.83,49.552,10.575,524.03,30.145,27.839,0.058095,0.024398,0.005580,17.288,22.199
20.078125,3,65,3961.19,16.3825,0.71061,294.77,49.548,10.508,520.67,30.147,27.841,-0.015169,-0.050738,0.025391,17.137,22.199
20.082031,3,65,3961.68,16.5201,0.69861,289.83,49.525,10.602,525.07,30.150,27.843,0.002610,0.027183,0.009336,17.186,22.199
20.085938,3,65,3953.28,16.5028,0.68784,284.76,49.521,10.472,518.56,30.152,27.844,-0.000240,-0.008172,-0.009414,17.312,22.199
20.089844,3,65,3958.79,16.5067,0.70500,292.27,49.570,10.435,517.28,30.155,27.846,-0.014507,-0.044460,0.022146,17.262,22.199
20.093750,3,65,3963.55,16.4524,0.70068,290.83,49.533,10.637,526.88,30.157,27.848,0.008695,-0.003420,-0.024328,17.198,22.199
20.097656,3,65,3965.73,16.4840,0.70911,294.49,49.556,10.643,527.41,30.160,27.850,0.008806,-0.003566,-0.023614,17.312,22.199
20.101563,3,65,3966.11,16.5381,0.70536,292.96,49.544,10.561,523.21,30.162,27.851,-0.045643,-0.003787,-0.014815,17.224,22.199
20.105469,3,65,3967.03,16.5261,0.70679,293.62,49.516,10.585,524.11,30.165,27.853,0.024767,-0.004870,-0.027796,17.217,22.199
20.109375,3,65,3950.76,16.3133,0.68776,284.54,49.539,10.535,521.92,30.167,27.855,0.056052,0.045261,0.024500,17.331,22.199
20.113281,3,65,3957.19,16.3857,0.70216,290.97,49.512,10.651,527.34,30.170,27.856,-0.013878,-0.046243,0.025233,17.127,22.199
20.117188,3,65,3971.94,16.5326,0.71105,295.75,49.511,10.651,527.34,30.172,27.858,-0.046662,-0.008520,-0.009549,17.232,22.199
20.121094,3,65,3958.68,16.3827,0.69885,289.71,49.540,10.581,524.19,30.175,27.860,-0.016047,-0.048929,0.024471,17.166,22.199
20.125000,3,65,3963.09,16.5917,0.71495,296.72,49.523,10.531,521.51,30.177,27.861,0.037232,-0.001974,-0.024781,17.287,22.199
20.128906,3,65,3967.06,16.4364,0.71662,297.70,49.506,10.612,525.35,30.179,27.863,-0.041969,0.004492,-0.021604,17.203,22.199
20.132813,3,65,3962.25,16.5035,0.70058,290.69,49.504,10.625,525.96,30.182,27.865,-0.013122,-0.041130,0.020648,17.145,22.199
20.136719,3,65,3966.92,16.4902,0.71990,299.06,49.548,10.567,523.55,30.184,27.867,0.014245,-0.002910,-0.025147,17.376,22.199
20.140625,3,65,3960.32,16.4806,0.70257,291.37,49.529,10.521,521.10,30.187,27.868,0.003353,-0.004914,-0.020256,17.356,22.199
20.144531,3,65,3958.39,16.4272,0.70880,293.81,49.536,10.615,525.84,30.189,27.870,0.010886,0.033642,0.015546,17.172,22.199
20.148438,3,65,3967.06,16.4741,0.70450,292.67,49.522,10.594,524.64,30.192,27.872,0.062901,0.034287,0.013153,17.175,22.199
20.152344,3,65,3959.58,16.4886,0.70822,293.66,49.525,10.589,524.41,30.194,27.873,-0.032057,0.007397,-0.012691,17.202,22.199
20.156250,3,65,3957.24,16.4845,0.70715,293.04,49.526,10.631,526.51,30.197,27.875,0.004668,-0.004502,-0.022078,17.254,22.199
20.160156,3,65,3962.12,16.3971,0.70575,292.83,49.546,10.673,528.78,30.199,27.877,0.037291,-0.001305,-0.020540,17.229,22.199
20.164063,3,65,3953.44,16.3777,0.70287,290.99,49.555,10.521,521.37,30.202,27.878,-0.023098,-0.045250,0.022552,17.297,22.199
20.167969,3,65,3956.97,16.4200,0.69585,288.34,49.523,10.600,524.96,30.204,27.880,0.046256,0.052106,0.028119,17.075,22.199
20.171875,3,65,3966.43,16.5459,0.70314,292.06,49.530,10.586,524.31,30.207,27.882,-0.012706,-0.037345,0.017692,17.140,22.199
20.175781,3,65,3949.89,16.4548,0.69876,289.03,49.530,10.465,518.33,30.209,27.883,0.056244,0.018500,0.000910,17.119,22.199
20.179688,3,65,3958.61,16.4546,0.71399,295.98,49.516,10.542,522.02,30.211,27.885,0.003730,-0.005693,-0.020160,17.111,22.199
20.183594,3,65,3959.74,16.5335,0.71035,294.56,49.529,10.504,520.26,30.214,27.887,0.028761,0.045207,0.023007,17.183,22.199
20.187500,3,65,3953.46,16.2606,0.70313,291.10,49.510,10.475,518.61,30.216,27.888,0.058687,0.031445,0.013311,17.177,22.199
20.191406,3,65,3962.06,16.5496,0.70559,292.75,49.514,10.577,523.69,30.219,27.890,0.021106,-0.001057,-0.026972,17.328,22.199
20.195313,3,65,3953.62,16.4551,0.71088,294.32,49.522,10.589,524.41,30.221,27.892,-0.050089,-0.003536,-0.011308,17.241,22.199
20.199219,3,65,3961.46,16.5043,0.70621,292.97,49.548,10.587,524.57,30.223,27.893,-0.026015,-0.040693,0.017628,17.304,22.199
20.203125,3,65,3945.52,16.2120,0.69531,287.28,49.528,10.445,517.33,30.226,27.895,-0.012468,-0.044141,0.023343,17.076,22.199
20.207031,3,65,3964.64,16.5293,0.69732,289.51,49.548,10.491,519.79,30.228,27.897,0.053844,0.011170,-0.006252,17.208,22.199
20.210938,3,65,3960.80,16.5270,0.71581,296.90,49.522,10.654,527.63,30.231,27.898,0.061242,0.023208,0.003153,17.253,22.199
20.214844,3,65,3954.80,16.4587,0.71417,295.77,49.522,10.514,520.66,30.233,27.900,-0.006169,-0.009373,-0.009601,17.182,22.199
20.218750,3,65,3967.07,16.4984,0.71426,296.73,49.512,10.604,525.01,30.235,27.902,-0.052334,0.001584,-0.024748,17.265,22.199
20.222656,3,65,3966.80,16.6468,0.71167,295.63,49.516,10.619,525.82,30.238,27.903,0.005238,0.028917,0.010969,17.157,22.199
20.226563,3,65,3956.72,16.4166,0.71783,297.43,49.549,10.464,518.46,30.240,27.905,-0.050156,0.001423,-0.026195,17.257,22.199
20.230469,3,65,3948.48,16.3438,0.69364,286.81,49.543,10.601,525.22,30.243,27.907,0.022980,-0.000263,-0.029181,17.145,22.199
20.234375,3,65,3952.57,16.3578,0.70223,290.66,49.544,10.656,527.96,30.245,27.908,-0.004612,0.018003,0.005694,17.135,22.199
20.238281,3,65,3960.11,16.4765,0.69964,290.14,49.548,10.569,523.70,30.248,27.910,-0.046468,-0.002519,-0.019507,17.267,22.199
20.242188,3,65,3964.29,16.5117,0.70803,293.93,49.530,10.623,526.17,30.250,27.912,-0.004940,-0.013114,-0.007046,17.186,22.199
20.246094,3,65,3972.46,16.4041,0.71713,298.32,49.522,10.559,522.91,30.253,27.913,-0.006422,-0.017708,-0.002655,17.311,22.199
20.250000,3,65,3959.40,16.4027,0.70188,291.02,49.550,10.575,524.01,30.255,27.915,0.030434,-0.002008,-0.026150,17.273,22.199
20.253906,3,65,3951.38,16.3595,0.70966,293.65,49.530,10.416,515.90,30.257,27.917,-0.046997,0.004458,-0.026767,17.226,22.199
20.257813,3,65,3959.04,16.4132,0.70195,291.02,49.562,10.522,521.49,30.260,27.918,-0.037102,-0.024139,0.007062,17.352,22.199
20.261719,3,65,3966.79,16.5726,0.71125,295.45,49.542,10.495,519.95,30.262,27.920,-0.016079,-0.049898,0.026463,17.285,22.199
20.265625,3,65,3966.36,16.4824,0.69207,287.45,49.543,10.502,520.28,30.264,27.921,-0.032843,-0.026762,0.009061,17.145,22.199
20.269531,3,65,3969.72,16.4301,0.72423,301.07,49.531,10.687,529.35,30.267,27.923,0.043831,0.052622,0.031711,17.206,22.199
20.273438,3,65,3953.72,16.4261,0.70907,293.58,49.542,10.460,518.23,30.269,27.925,-0.026317,0.010538,-0.011109,17.148,22.199
20.277344,3,65,3952.44,16.4296,0.70095,290.12,49.552,10.476,519.12,30.272,27.926,-0.049693,-0.003809,-0.018359,17.078,22.199
20.281250,3,65,3973.28,16.5317,0.71019,295.50,49.556,10.509,520.81,30.274,27.928,0.037995,0.052402,0.026433,17.175,22.199
20.285156,3,65,3948.11,16.3101,0.69335,286.66,49.532,10.448,517.53,30.276,27.930,-0.051224,0.003332,-0.026678,17.181,22.199
20.289063,3,65,3956.97,16.4759,0.70523,292.23,49.523,10.509,520.43,30.279,27.931,0.038220,0.051263,0.027659,17.147,22.199
20.292969,3,65,3959.86,16.3934,0.69165,286.81,49.539,10.509,520.59,30.281,27.933,0.033909,0.001279,-0.022629,17.097,22.199
20.296875,3,65,3969.14,16.5309,0.70998,295.10,49.553,10.492,519.90,30.283,27.934,-0.035256,-0.025608,0.003471,17.278,22.199
20.300781,3,65,3964.84,16.5977,0.70716,293.61,49.522,10.673,528.53,30.286,27.936,-0.010377,-0.030896,0.011610,17.294,22.199
20.304688,3,65,3957.80,16.4362,0.69682,288.80,49.534,10.544,522.30,30.288,27.938,0.010683,-0.001482,-0.025392,17.327,22.199
20.308594,3,65,3953.80,16.4252,0.71407,295.65,49.552,10.542,522.37,30.291,27.939,0.043218,0.001680,-0.021889,17.098,22.199
20.312500,3,65,3950.06,16.2701,0.69613,287.95,49.543,10.540,522.17,30.293,27.941,0.042007,0.005414,-0.015992,17.146,22.199
20.316406,3,65,3955.73,16.3447,0.69325,287.17,49.542,10.405,515.49,30.295,27.942,-0.005568,-0.014368,-0.005399,17.180,22.199
20.320313,3,65,3960.45,16.4915,0.70592,292.77,49.521,10.544,522.15,30.298,27.944,0.032948,-0.002785,-0.024941,17.293,22.198
20.324219,3,65,3962.13,16.3965,0.69908,290.06,49.536,10.710,530.53,30.300,27.946,0.059989,0.046837,0.026969,17.309,22.198
20.328125,3,65,3958.28,16.5008,0.70609,292.68,49.536,10.554,522.82,30.302,27.947,0.044582,0.052632,0.024459,17.246,22.198
20.332031,3,65,3954.25,16.3639,0.70477,291.83,49.556,10.570,523.78,30.305,27.949,-0.004876,0.019588,0.004415,17.205,22.198
20.335938,3,65,3963.90,16.4307,0.69558,288.74,49.544,10.612,525.74,30.307,27.951,-0.013916,-0.033793,0.013143,17.174,22.198
20.339844,3,65,3962.01,16.3936,0.70522,292.60,49.506,10.598,524.67,30.310,27.952,0.057563,0.053134,0.024700,17.199,22.198
20.343750,3,65,3957.04,16.3848,0.69038,286.08,49.551,10.595,524.97,30.312,27.954,-0.036681,-0.028447,0.004991,17.396,22.198
20.347656,3,65,3962.89,16.5158,0.70550,292.78,49.525,10.634,526.63,30.315,27.956,-0.022673,0.010134,-0.006214,17.204,22.198
20.351563,3,65,3965.47,16.5611,0.70944,294.61,49.518,10.599,524.81,30.317,27.957,0.040600,0.051792,0.026677,17.231,22.198
20.355469,3,65,3968.19,16.5889,0.71716,298.01,49.547,10.622,526.28,30.319,27.959,0.048830,0.004075,-0.010484,17.204,22.198
20.359375,3,65,3971.06,16.5593,0.70823,294.52,49.511,10.585,524.06,30.322,27.961,-0.007729,-0.023959,0.005585,17.281,22.198
20.363281,3,65,3963.39,16.6031,0.70599,293.02,49.528,10.633,526.62,30.324,27.962,0.058606,0.045588,0.021650,17.209,22.198
20.367188,3,65,3953.44,16.4520,0.70098,290.21,49.531,10.411,515.68,30.326,27.964,0.017552,0.037938,0.017081,17.071,22.198
20.371094,3,65,3966.72,16.5980,0.71775,298.15,49.525,10.607,525.30,30.329,27.965,-0.050648,0.001485,-0.021811,17.357,22.198
20.375000,3,65,3943.08,16.4097,0.70218,289.94,49.542,10.520,521.17,30.331,27.967,0.014480,0.034539,0.016640,17.171,22.198
20.378906,3,65,3955.40,16.3318,0.68999,285.80,49.529,10.634,526.71,30.334,27.969,-0.002635,-0.013213,-0.004169,17.178,22.198
20.382813,3,65,3960.91,16.4461,0.69901,289.94,49.548,10.649,527.65,30.336,27.970,-0.016294,-0.054936,0.027049,17.243,22.198
20.386719,3,65,3952.69,16.4120,0.70527,291.93,49.542,10.479,519.17,30.338,27.972,0.030085,0.044138,0.025444,17.237,22.198
20.390625,3,65,3965.13,16.5574,0.71633,297.44,49.523,10.609,525.39,30.341,27.974,-0.012042,-0.042211,0.022327,17.378,22.198
20.394531,3,65,3966.47,16.4538,0.71673,297.71,49.548,10.496,520.05,30.343,27.975,0.050500,0.008103,-0.011140,17.279,22.198
20.398438,3,65,3960.18,16.4257,0.70726,293.31,49.527,10.578,523.89,30.345,27.977,0.012856,-0.004114,-0.027826,17.381,22.198
20.402344,3,65,3960.63,16.4533,0.71066,294.75,49.511,10.583,523.97,30.348,27.978,-0.049585,-0.002866,-0.020443,17.211,22.198
20.406250,3,65,3967.31,16.5369,0.70197,291.64,49.532,10.527,521.42,30.350,27.980,0.032821,-0.002388,-0.026433,17.317,22.198
20.410156,3,65,3960.44,16.5122,0.70331,291.69,49.571,10.393,515.18,30.352,27.981,0.054339,0.012964,-0.006648,17.172,22.198
20.414063,3,65,3961.13,16.4680,0.72182,299.42,49.526,10.480,519.03,30.355,27.983,-0.042111,-0.013530,-0.004647,17.278,22.198
20.417969,3,65,3966.29,16.5610,0.70181,291.50,49.549,10.574,523.92,30.357,27.985,-0.045132,-0.015455,-0.010308,17.123,22.198
20.421875,3,65,3961.02,16.4202,0.69261,287.29,49.544,10.563,523.35,30.359,27.986,0.060451,0.027338,0.002647,17.294,22.198
20.425781,3,65,3961.61,16.4965,0.71482,296.55,49.533,10.512,520.71,30.362,27.988,-0.029372,-0.039243,0.020000,17.124,22.198
20.429688,3,65,3947.29,16.4725,0.68748,284.18,49.523,10.504,520.22,30.364,27.989,0.027124,0.045561,0.027158,17.191,22.198
20.433594,3,65,3949.38,16.2716,0.70690,292.36,49.542,10.436,516.99,30.366,27.991,0.012472,0.038016,0.018864,17.109,22.198
20.437500,3,65,3956.36,16.3875,0.70985,294.10,49.522,10.610,525.45,30.369,27.992,-0.026632,-0.044691,0.018520,17.127,22.198
20.441406,3,65,3952.70,16.4373,0.70583,292.16,49.561,10.619,526.31,30.371,27.994,-0.028129,-0.041257,0.020067,17.129,22.198
20.445313,3,65,3964.53,16.5155,0.70091,290.99,49.537,10.638,527.00,30.374,27.996,-0.019097,0.011984,-0.005554,17.203,22.198
20.449219,3,65,3958.87,16.5103,0.71373,295.89,49.538,10.705,530.31,30.376,27.997,0.042363,0.004868,-0.021823,17.316,22.198
20.453125,3,65,3957.42,16.4273,0.71063,294.50,49.557,10.521,521.41,30.378,27.999,0.025232,0.042234,0.023088,17.188,22.198
20.457031,3,65,3970.59,16.5780,0.71226,296.16,49.519,10.567,523.29,30.381,28.001,-0.051368,-0.002146,-0.023731,17.380,22.198
20.460938,3,65,3961.44,16.5397,0.72189,299.47,49.528,10.587,524.33,30.383,28.002,-0.032480,0.008273,-0.012962,17.340,22.198
20.464844,3,65,3952.02,16.4390,0.71405,295.51,49.528,10.446,517.36,30.385,28.004,-0.008789,0.021115,0.003426,17.131,22.198
20.468750,3,65,3959.31,16.4519,0.69958,290.06,49.529,10.564,523.21,30.388,28.005,-0.041918,-0.021547,0.000592,17.141,22.198
20.472656,3,65,3957.03,16.4132,0.69334,287.30,49.514,10.631,526.36,30.390,28.007,0.060390,0.026876,0.010751,17.193,22.198
20.476563,3,65,3958.03,16.3949,0.70955,294.10,49.524,10.629,526.37,30.392,28.009,-0.051584,-0.000633,-0.025062,17.337,22.198
20.480469,3,65,3955.97,16.4289,0.70791,293.26,49.519,10.627,526.25,30.395,28.010,0.021631,-0.003632,-0.027179,17.149,22.198
20.484375,3,65,3966.97,16.4952,0.69244,287.65,49.521,10.612,525.51,30.397,28.012,0.014617,-0.004221,-0.026416,17.242,22.198
20.488281,3,65,3965.34,16.3878,0.70854,294.22,49.504,10.598,524.65,30.400,28.013,0.031907,0.052498,0.028111,17.302,22.198
20.492188,3,65,3963.96,16.5669,0.71370,296.26,49.543,10.581,524.23,30.402,28.015,-0.052609,0.004273,-0.028017,17.136,22.198
20.496094,3,65,3964.73,16.5956,0.70356,292.11,49.514,10.480,518.92,30.404,28.016,0.014190,-0.002970,-0.025243,17.277,22.198
20.500000,3,65,3954.80,16.3447,0.69867,289.35,49.556,10.539,522.28,30.406,28.018,0.053770,0.013550,-0.006507,17.234,22.198
20.503906,3,65,3968.36,16.5643,0.70539,293.14,49.551,10.589,524.68,30.409,28.020,0.057908,0.047331,0.027914,17.207,22.198
20.507813,3,65,3957.40,16.3886,0.70592,292.55,49.548,10.661,528.21,30.411,28.021,-0.025887,-0.044191,0.022159,17.221,22.198
20.511719,3,65,3958.50,16.4715,0.70704,293.09,49.532,10.467,518.43,30.413,28.023,0.045058,0.004086,-0.017091,17.196,22.198
20.515625,3,65,3964.34,16.5191,0.69621,289.03,49.531,10.645,527.24,30.416,28.024,-0.014108,-0.038972,0.019564,17.281,22.198
20.519531,3,65,3964.90,16.6631,0.71531,297.00,49.536,10.637,526.90,30.418,28.026,-0.007293,0.022006,0.001708,17.179,22.198
